ID,Media,FamSize,Hilary,Trump,Age,Partner,Education,SpouseEdu,Employment,Birthplace,GBirth,Dependent,Housing,Income,Education2,PartyID,Marital
405158,7,0,-9,-9,63,2,13,-1,5,1,0,0,1,1,5,1,3
405159,5,1,1,6,55,-1,14,13,1,1,1,0,3,22,6,2,1
405163,2,0,2,2,23,2,10,-1,1,1,1,0,1,10,3,3,5
405164,6,1,1,5,55,-1,8,10,1,1,1,0,3,24,1,2,1
405168,5,0,2,7,66,2,14,-1,1,1,1,0,3,28,6,2,3
405172,5,0,1,7,68,2,5,-1,5,1,1,0,1,5,1,1,2
405174,7,1,4,7,68,-1,9,13,5,1,1,0,2,23,2,1,1
405177,7,1,4,1,88,2,11,-1,5,1,1,0,3,1,4,2,5
405179,7,1,2,7,76,-1,13,9,5,4,0,0,2,12,5,2,1
405181,3,3,1,5,44,-1,10,13,7,1,1,2,2,11,3,2,1
405183,6,3,2,2,31,-1,13,13,7,1,0,2,2,18,5,3,1
405184,7,5,2,7,39,-1,10,11,1,1,1,3,2,19,3,3,1
405185,7,3,2,5,47,-1,11,9,1,1,1,0,2,19,4,4,1
405187,5,3,7,1,67,-1,12,15,1,1,2,0,2,17,4,1,1
405188,5,1,3,3,66,-1,11,95,1,4,0,0,2,7,4,1,1
405189,5,1,3,6,53,-1,12,9,1,1,1,0,2,17,4,3,1
405190,1,3,4,5,19,2,9,-1,1,1,2,2,4,3,2,3,5
405192,3,1,4,5,67,-1,8,10,7,1,1,0,2,1,1,3,1
405197,7,3,6,3,51,-1,12,9,1,4,0,0,3,22,4,3,1
405199,7,0,6,2,46,2,9,-1,1,4,0,0,1,1,2,1,3
405200,7,2,1,7,57,1,9,7,4,1,1,0,1,3,2,2,3
405204,6,0,2,6,28,-1,13,13,1,4,0,0,1,12,5,3,1
405206,5,3,3,6,61,2,13,-1,5,1,3,3,2,9,5,1,5
405207,6,1,2,6,56,-1,10,13,1,1,0,0,2,27,3,1,1
405208,1,7,1,7,37,-1,9,9,1,1,1,3,4,7,2,2,1
405209,5,0,3,4,48,1,11,13,4,1,3,0,1,14,4,3,3
405210,7,2,2,6,55,1,14,13,1,1,1,0,2,26,6,3,3
405213,7,1,1,6,-9,-1,10,10,5,1,3,0,3,-9,3,3,1
405215,7,2,6,2,41,2,11,-1,4,1,3,0,2,24,4,4,3
405216,5,2,2,5,32,-1,14,14,1,1,1,0,2,27,6,2,1
405219,5,0,4,1,60,2,6,-1,4,1,1,0,3,-9,1,1,5
405223,7,3,6,1,54,-1,10,9,1,1,3,0,2,25,3,3,1
405225,6,1,1,6,61,-1,11,10,5,1,1,0,3,18,4,2,1
405227,7,4,4,5,31,2,10,-1,8,1,1,3,1,2,3,1,5
405231,7,0,2,7,28,2,13,-1,1,1,1,0,1,12,5,1,3
405242,7,1,2,6,64,-1,14,15,1,1,3,0,3,-9,6,1,1
405243,7,0,2,6,86,-1,9,13,5,4,0,0,2,9,2,3,1
405245,7,3,2,6,53,-1,15,16,1,1,0,2,2,28,6,1,1
405248,7,3,1,7,53,-1,10,8,6,1,0,1,2,2,3,1,1
405250,6,6,1,6,35,-1,9,10,1,1,0,4,2,14,2,2,1
405254,7,3,7,3,31,2,9,-1,1,1,1,2,1,6,2,1,5
405256,7,0,4,6,35,1,9,10,7,1,1,0,1,12,2,1,5
405259,7,3,1,6,28,2,9,-1,1,1,1,0,3,28,2,2,5
405260,5,2,4,7,42,2,11,-1,1,1,1,2,2,9,4,3,5
405271,2,2,6,1,39,1,8,9,1,1,0,0,1,11,1,1,5
405277,7,5,5,1,52,-1,10,14,1,1,1,3,2,21,3,1,1
405278,7,2,2,7,63,-1,10,12,1,1,1,0,2,21,3,1,1
405281,7,2,1,6,56,-1,10,13,1,1,0,0,3,26,3,2,1
405284,7,1,2,6,58,-1,10,10,1,1,1,0,2,21,3,2,1
405286,7,4,2,6,58,-1,14,14,1,1,3,0,2,26,6,1,1
405287,5,1,2,7,22,2,13,-1,1,1,0,0,1,26,5,2,5
405289,1,1,2,7,42,2,8,-1,4,4,1,2,1,1,1,4,5
405290,7,3,7,2,62,-1,15,13,1,1,1,2,3,28,6,2,1
405292,4,1,2,3,23,2,13,-1,1,1,0,0,2,21,5,3,5
405293,7,2,3,5,45,-1,14,13,1,1,1,1,1,28,6,1,1
405294,2,2,2,4,49,-1,11,10,1,1,1,1,3,25,4,3,1
405295,6,4,2,5,44,-1,16,14,1,4,0,4,2,28,6,3,1
405298,2,4,4,4,20,2,9,-1,4,1,2,0,2,7,2,3,5
405299,6,0,3,6,59,2,13,-1,1,1,0,0,4,10,5,1,3
405301,7,0,3,4,54,2,13,-1,1,1,1,0,3,-5,5,1,2
405305,-9,0,4,6,76,-1,14,10,5,1,3,0,3,18,6,3,1
405312,5,4,2,6,42,2,14,-1,1,1,1,3,2,1,6,2,3
405313,7,2,4,1,55,-1,10,10,6,3,1,0,4,2,3,1,1
405314,7,1,6,2,55,-1,10,13,1,1,1,0,1,22,3,3,1
405316,7,1,1,6,47,2,11,-1,2,1,1,0,1,21,4,3,3
405318,4,2,4,1,65,-1,14,14,1,4,1,0,3,-5,6,3,1
405319,5,0,4,2,71,2,10,-1,5,1,1,0,3,10,3,3,2
405320,1,0,7,1,26,2,7,-1,1,1,1,0,1,11,1,3,4
405323,7,2,1,7,71,-1,9,9,5,1,1,0,3,-9,2,2,1
405328,7,0,1,6,31,2,12,-1,8,1,0,0,1,3,4,2,5
405330,7,2,1,4,55,-1,11,12,7,1,1,0,3,12,4,2,1
405332,5,5,1,4,40,-1,9,13,7,1,1,4,2,18,2,2,1
405339,7,0,1,3,60,2,14,-1,5,1,3,0,2,11,6,3,5
405340,3,0,2,7,45,2,14,-1,1,1,1,0,2,14,6,2,5
405341,5,3,4,7,62,-1,10,14,7,4,0,0,1,19,3,1,1
405342,5,0,3,6,34,-1,15,15,1,1,0,0,2,16,6,3,1
405349,7,3,2,5,45,-1,13,9,1,1,0,2,2,28,5,3,1
405350,5,0,5,7,28,2,14,-1,1,1,1,0,1,14,6,1,5
405352,4,1,1,6,55,-1,14,15,1,1,1,0,3,27,6,2,1
405355,7,5,2,7,38,-1,9,10,1,1,4,3,2,19,2,1,1
405356,5,3,2,6,48,-1,13,14,1,1,1,1,2,15,5,1,1
405360,7,1,1,6,59,-1,14,14,1,1,2,0,1,11,6,1,1
405361,4,3,4,1,30,1,7,11,1,1,1,2,2,15,1,1,5
405363,5,1,4,4,61,2,10,-1,1,1,4,0,1,20,3,3,3
405367,6,3,2,5,51,1,13,12,1,1,1,0,1,12,5,2,3
405370,7,2,5,7,25,1,13,10,1,1,1,0,1,13,5,1,5
405375,2,0,1,4,47,2,6,-1,1,1,1,0,1,2,1,3,5
405381,1,4,1,5,-9,-1,12,13,1,1,0,3,2,15,4,2,1
405383,5,1,6,2,66,2,14,-1,5,1,0,0,3,11,6,1,5
405385,2,0,1,7,26,1,13,10,1,1,3,0,1,12,5,1,5
405388,7,1,1,6,65,1,9,9,5,1,0,0,3,15,2,2,3
405390,7,1,1,7,30,2,9,-1,4,4,0,2,1,11,2,4,5
405392,7,2,4,7,66,-1,16,14,1,1,1,0,2,25,6,3,1
405394,7,0,2,6,74,2,9,-1,5,1,1,0,1,4,2,3,3
405395,7,2,1,2,69,-1,11,9,5,1,1,0,3,13,4,1,1
405399,5,2,1,7,68,-1,9,9,1,1,1,0,3,17,2,2,1
405400,7,0,4,6,71,2,14,-1,5,1,2,0,3,8,6,3,3
405404,5,0,3,2,43,2,10,-1,1,1,1,0,1,10,3,1,3
405413,5,1,5,1,20,1,7,9,1,1,1,1,1,9,1,3,5
405414,6,0,2,5,51,1,14,10,1,1,1,0,2,-5,6,1,5
405415,7,3,5,4,68,-1,9,9,5,1,1,2,3,19,2,3,1
405416,4,2,1,5,26,-1,13,14,7,1,1,1,1,13,5,2,1
405419,7,1,1,4,64,-1,12,9,1,1,0,0,3,-9,4,3,1
405420,6,1,2,7,27,1,13,13,1,1,1,0,1,27,5,1,5
405422,7,4,6,7,54,-1,9,10,5,4,1,1,2,1,2,1,1
405423,7,3,1,6,49,-1,12,10,1,1,1,1,3,15,4,2,1
405427,7,0,3,6,73,2,16,-1,4,1,1,0,1,10,6,4,5
405428,5,0,4,5,-9,2,13,-1,1,1,1,0,1,15,5,3,
405429,3,4,1,4,41,-1,10,10,1,1,1,2,2,18,3,2,1
405432,7,0,3,5,27,1,13,13,1,1,1,0,1,13,5,3,5
405434,7,1,1,4,58,-1,10,9,4,1,1,0,2,17,3,2,1
405435,7,2,2,6,32,2,15,-1,4,1,1,0,4,23,6,1,3
405439,7,0,2,6,-9,-9,15,-1,1,1,1,0,2,13,6,1,5
405440,7,4,4,1,41,-1,10,10,4,1,1,3,2,13,3,3,1
405450,4,2,2,6,28,-1,14,14,1,1,0,0,2,25,6,1,1
405451,7,2,3,5,59,-1,13,13,1,1,1,1,2,27,5,3,1
405457,6,4,4,1,21,2,10,-1,1,4,1,3,2,1,3,1,5
405459,7,2,1,6,36,1,10,9,1,1,1,2,2,17,3,2,3
405460,3,1,1,6,45,2,13,-1,4,1,1,1,1,21,5,2,3
405461,5,5,1,5,21,2,9,-1,1,4,1,2,1,22,2,2,5
405462,7,2,3,5,64,-1,13,13,5,2,1,0,3,24,5,1,1
405464,7,0,2,6,-9,2,10,-1,1,1,1,0,2,5,3,3,3
405465,7,2,1,6,61,-1,14,13,5,1,1,1,2,21,6,2,1
405466,7,0,4,1,74,2,8,-1,5,1,1,0,1,5,1,3,2
405467,7,1,2,1,36,2,10,-1,4,1,1,1,1,1,3,1,5
405468,7,0,2,7,46,2,10,-1,4,1,1,0,4,1,3,3,5
405471,2,4,1,5,29,-1,10,12,7,1,1,2,2,17,3,2,1
405472,7,1,2,6,61,2,10,-1,6,1,3,0,2,5,3,1,5
405474,7,0,2,4,49,2,14,-1,1,1,3,0,2,23,6,2,5
405475,7,0,-9,-9,58,2,9,-1,1,1,3,0,3,5,2,3,2
405478,2,1,2,7,65,1,9,8,1,4,0,0,4,17,2,1,3
405483,5,2,1,5,41,-1,10,13,4,4,4,1,3,1,3,2,1
405484,7,1,1,5,72,2,10,-1,6,1,1,0,2,9,3,3,3
405485,7,2,3,3,68,-1,14,15,5,1,0,0,2,27,6,1,1
405495,3,1,2,6,71,-1,14,13,5,1,1,0,3,5,6,3,1
405497,4,0,2,4,51,2,11,-1,1,1,1,0,2,14,4,3,5
405500,7,1,6,6,58,2,10,-1,6,1,1,0,1,2,3,1,3
405501,6,0,5,6,33,2,11,-1,1,1,3,0,3,-9,4,3,5
405508,5,1,1,6,66,2,9,-1,1,1,1,0,2,13,2,2,3
405510,7,1,2,5,62,-1,10,10,5,1,1,0,2,15,3,3,1
405513,7,1,4,7,33,2,11,-1,1,1,1,0,1,12,4,1,5
405523,5,0,1,6,39,1,14,13,1,1,3,0,2,16,6,3,5
405525,3,0,2,4,20,2,13,-1,8,1,3,0,1,2,5,3,5
405527,3,5,6,3,23,2,7,-1,4,1,4,1,1,11,1,3,5
405530,5,1,2,5,-9,-9,14,-1,-9,-9,-9,-9,-9,23,6,2,
405531,7,2,5,7,60,-1,10,10,1,1,1,0,2,11,3,3,1
405533,5,0,3,5,30,1,13,13,2,4,0,0,2,17,5,1,3
405534,6,0,2,6,77,2,16,-1,5,1,1,0,3,26,6,3,2
405535,5,0,1,6,48,2,10,-1,1,1,1,0,2,15,3,2,5
405536,5,0,3,6,30,1,14,13,1,1,1,0,1,11,6,1,5
405538,4,0,2,6,35,2,14,-1,1,1,1,0,1,14,6,1,5
405541,7,1,2,6,62,2,9,-1,5,1,1,0,2,11,2,2,3
405542,7,0,3,5,49,2,13,-1,1,1,1,0,3,26,5,1,5
405544,7,0,1,6,57,2,95,-1,1,1,1,0,3,1,,2,2
405554,5,4,2,1,21,-1,9,9,8,1,1,3,1,1,2,1,1
405556,5,3,2,5,-9,-1,14,14,1,1,0,2,-9,27,6,2,1
405557,4,5,4,4,23,-1,9,10,1,1,0,1,3,9,2,2,1
405558,2,3,1,4,42,-1,10,10,1,1,1,2,1,15,3,3,1
405562,7,6,4,1,35,2,7,-1,4,1,1,5,4,2,1,1,5
405565,7,3,3,7,40,-1,10,5,1,4,0,0,2,26,3,1,1
405569,6,1,2,3,50,-1,13,10,1,1,1,0,2,23,5,3,1
405570,7,0,1,6,59,2,13,-1,7,1,1,0,3,1,5,2,2
405576,6,1,2,6,26,1,14,13,1,1,1,0,3,25,6,1,5
405578,4,2,4,4,29,2,14,-1,1,1,0,0,3,26,6,3,5
405579,7,4,2,3,-9,-1,13,13,1,1,1,2,2,25,5,3,1
405581,4,5,4,4,19,2,7,-1,8,1,1,2,4,4,1,3,5
405583,7,2,4,7,38,2,8,-1,4,1,1,0,4,7,1,3,5
405585,1,1,2,5,26,-1,13,13,1,1,1,0,2,21,5,2,1
405588,7,4,1,1,56,2,14,-1,1,1,3,1,1,23,6,4,3
405589,7,3,1,4,32,2,6,-1,6,1,1,0,4,1,1,3,5
405593,5,4,4,7,30,-1,11,10,7,1,1,2,1,14,4,1,1
405596,7,0,4,3,39,2,14,-1,1,4,0,0,1,5,6,3,5
405598,6,1,1,3,70,-1,10,10,5,1,3,0,3,14,3,4,1
405599,7,1,3,5,47,-1,13,13,1,1,1,0,2,26,5,1,1
405602,6,0,1,1,18,1,5,9,4,1,0,0,1,1,1,3,5
405603,4,0,4,-9,61,2,12,-1,1,1,4,0,2,-9,4,3,2
405606,7,1,1,4,55,-1,10,10,1,1,1,0,4,1,3,2,1
405607,7,4,1,5,37,-1,14,13,1,1,0,2,2,23,6,2,1
405610,7,2,1,5,76,-1,12,13,5,1,0,0,4,22,4,2,1
405611,5,1,2,4,62,-1,11,10,1,1,0,0,3,21,4,2,1
405612,7,5,4,6,55,-1,14,14,4,1,1,1,2,28,6,3,1
405614,7,2,3,3,59,-1,10,10,1,1,1,0,1,15,3,2,1
405619,3,1,3,6,28,2,12,-1,4,1,1,0,4,18,4,1,5
405631,4,0,1,5,70,-1,13,10,5,1,2,0,3,9,5,2,1
405633,6,4,2,5,43,-1,14,13,1,1,1,3,2,26,6,1,1
405634,7,1,2,6,52,1,14,10,1,1,1,0,2,26,6,1,2
405635,2,1,4,4,18,2,8,-1,8,1,3,0,4,4,1,3,5
405637,5,0,3,7,41,2,15,-1,1,1,1,0,1,12,6,1,5
405638,7,0,2,6,66,-1,14,13,5,1,1,0,2,23,6,1,1
405639,7,0,4,7,56,1,10,9,1,4,0,0,4,10,3,4,3
405645,5,5,1,2,33,-1,12,13,7,4,0,4,2,18,4,2,1
405646,7,2,1,6,33,-1,13,13,1,1,1,1,2,20,5,2,1
405648,6,1,2,7,51,-1,13,14,1,1,1,0,2,26,5,1,1
405649,7,3,2,7,31,-1,13,13,1,1,1,1,1,23,5,1,1
405651,7,1,7,6,77,-1,10,10,5,1,0,0,2,20,3,2,1
405654,5,2,1,7,46,1,11,11,1,1,0,1,3,25,4,2,3
405655,7,0,1,6,61,2,9,-1,1,1,3,0,2,11,2,2,4
405656,4,2,2,4,66,2,9,-1,5,1,1,1,3,19,2,2,2
405660,7,1,3,4,66,-1,13,13,5,1,0,0,2,24,5,1,1
405661,7,5,6,1,33,-1,10,13,1,1,2,4,4,23,3,2,1
405662,6,1,4,7,64,-1,13,10,5,1,0,0,3,15,5,1,1
405664,4,1,2,5,63,-1,10,13,5,4,1,0,1,12,3,1,1
405665,5,1,2,3,55,-1,11,9,1,1,1,0,2,21,4,1,1
405672,5,2,4,7,45,-1,14,13,7,1,2,1,2,25,6,1,1
405673,7,1,3,6,59,1,13,9,1,1,1,0,2,9,5,1,5
405674,2,1,4,6,56,-1,13,10,1,1,1,0,1,22,5,3,1
405676,7,1,1,6,63,-1,10,10,5,1,0,0,3,11,3,2,1
405677,6,0,4,6,42,2,12,-1,1,1,1,1,2,9,4,4,4
405678,7,1,2,7,-9,-1,-9,-9,-9,1,1,0,-9,-9,,4,1
405679,6,1,1,5,47,2,9,-1,6,1,1,0,3,5,2,3,5
405681,6,4,2,5,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,,2,
405684,7,1,2,5,63,-1,9,9,5,1,0,0,3,17,2,1,1
405685,7,2,4,7,57,-1,10,13,4,1,4,1,3,7,3,1,1
405688,1,2,2,6,-9,2,13,-1,1,1,1,0,1,5,5,2,5
405689,3,3,3,7,76,2,2,-1,5,4,0,1,3,14,1,1,2
405691,7,2,1,4,63,-1,10,10,5,1,3,0,2,17,3,2,1
405692,5,2,1,4,29,-1,13,13,1,1,1,1,2,21,5,2,1
405699,5,4,5,7,49,-1,10,12,1,1,0,2,2,26,3,3,1
405701,7,0,1,7,75,2,10,-1,5,1,1,0,2,9,3,2,2
405703,7,2,5,2,23,2,13,-1,8,4,1,1,1,23,5,3,5
405706,5,1,1,-9,51,-1,9,-9,1,4,0,0,3,-9,2,2,1
405707,1,0,4,7,29,2,13,-1,1,1,1,0,1,11,5,1,5
405708,2,3,1,6,35,-1,9,9,1,1,1,2,2,17,2,2,1
405711,7,1,2,7,62,-1,10,9,1,1,1,0,1,16,3,1,1
405712,7,3,3,6,43,-1,10,16,1,1,1,1,2,27,3,1,1
405725,7,2,2,4,35,-1,16,15,1,1,1,1,2,-9,6,2,1
405728,7,4,1,5,72,-1,12,9,5,1,1,1,2,25,4,2,1
405730,7,1,3,5,66,-1,8,13,5,1,1,0,2,-9,1,1,1
405732,2,5,1,4,36,-1,12,14,7,1,1,4,2,25,4,2,1
405735,7,1,3,7,89,-1,13,13,5,1,4,0,3,12,5,3,1
405746,2,2,2,6,24,2,14,-1,1,1,0,0,4,26,6,3,5
405748,7,2,4,5,48,-1,10,9,1,1,1,0,2,18,3,3,1
405751,7,2,3,5,44,1,13,15,1,4,1,2,2,15,5,1,5
405752,5,0,2,5,-9,2,14,-1,1,1,1,0,2,23,6,3,5
405757,5,0,2,6,23,2,13,-1,1,1,1,0,1,8,5,3,5
405759,2,1,4,7,59,-1,9,9,1,1,1,0,2,20,2,1,1
405760,5,3,2,6,48,-1,13,13,1,1,1,2,2,25,5,2,1
405763,4,2,3,7,58,-1,16,14,1,1,1,0,2,27,6,3,1
405766,4,1,1,7,62,2,10,-1,1,1,2,0,1,4,3,2,3
405769,7,1,1,3,76,-1,13,9,5,1,1,0,2,26,5,2,1
405778,7,0,1,6,67,2,7,-1,6,1,1,0,1,2,1,2,5
405780,2,2,3,3,24,2,12,-1,1,1,1,0,4,24,4,3,5
405781,3,0,2,6,70,2,10,-1,5,1,1,0,3,24,3,3,5
405782,7,2,3,5,33,-1,13,13,1,1,1,0,1,22,5,3,1
405785,2,2,2,6,27,-1,13,9,1,1,0,0,2,20,5,2,1
405786,7,1,5,7,67,-1,10,10,6,1,0,0,2,12,3,1,1
405788,7,2,2,5,69,-1,10,9,5,1,1,0,2,8,3,4,1
405789,7,0,3,5,65,2,13,-1,1,1,3,0,2,25,5,1,3
405790,7,1,2,6,68,-1,10,10,5,1,0,0,3,15,3,3,1
405791,4,5,1,4,39,-1,12,10,1,1,0,4,2,24,4,2,1
405792,7,3,4,4,57,-1,13,10,7,1,1,1,3,21,5,3,1
405793,4,2,2,2,46,-1,11,13,1,1,0,2,2,1,4,3,1
405794,7,0,4,4,58,2,14,-1,4,4,0,0,2,22,6,3,3
405795,7,1,2,5,63,-1,14,9,1,1,1,0,2,26,6,3,1
405801,7,1,2,5,77,-1,14,5,5,1,2,0,3,26,6,2,1
405805,5,2,6,7,19,2,12,-1,8,4,0,1,3,6,4,1,5
405811,1,5,1,4,32,-1,10,10,1,1,1,1,4,5,3,4,1
405813,5,3,5,4,36,2,13,-1,1,1,1,0,2,17,5,2,5
405816,3,0,4,7,56,2,14,-1,1,4,1,0,2,13,6,1,3
405823,7,5,3,4,43,1,10,10,4,1,1,4,1,3,3,1,3
405824,3,3,6,2,26,1,9,9,1,1,1,2,1,9,2,3,5
405826,7,2,3,7,58,-1,13,13,4,1,1,0,2,17,5,1,1
405827,7,1,5,2,67,-1,9,9,5,1,1,0,3,-9,2,1,1
405829,7,0,1,6,57,-1,10,9,1,1,1,0,3,15,3,2,1
405832,5,2,1,5,53,-1,13,13,1,1,2,0,3,26,5,2,1
405833,2,0,4,5,33,-1,10,9,1,1,4,0,4,25,3,3,1
405840,7,1,4,2,75,-1,14,14,5,4,0,0,3,24,6,2,1
405843,7,1,3,5,79,-1,14,14,5,4,2,0,3,28,6,1,1
405847,1,1,2,5,59,-1,14,9,1,4,1,0,4,21,6,1,1
405849,7,0,4,7,32,2,12,-1,1,1,1,0,3,9,4,1,5
405850,5,4,-9,-9,42,1,10,-9,1,4,0,2,1,11,3,1,5
405852,7,0,1,2,58,2,14,-1,1,1,1,0,2,19,6,2,5
405863,5,1,3,7,34,-1,10,14,1,1,1,0,1,24,3,3,1
405864,3,0,2,7,53,2,11,-1,4,1,1,0,1,8,4,3,5
405865,7,4,3,4,31,-1,13,13,1,1,1,2,2,22,5,1,1
405872,6,4,2,5,41,-1,14,13,1,1,1,3,2,25,6,2,1
405875,7,1,2,7,54,-1,16,16,1,1,2,0,2,17,6,3,1
405877,6,2,1,7,64,-1,9,13,1,1,0,0,3,27,2,1,1
405881,1,2,-9,-9,-9,2,-9,-1,4,-9,-9,0,-9,-9,,,3
405882,5,2,2,5,52,1,10,13,1,1,1,1,2,25,3,1,3
405885,1,1,3,7,32,1,13,16,1,1,1,0,1,14,5,3,5
405886,5,1,2,4,66,-1,13,10,5,4,0,0,3,-9,5,3,1
405887,7,1,1,5,68,-1,12,11,1,1,4,0,2,23,4,2,1
405888,7,1,3,6,46,2,10,-1,1,1,1,1,1,12,3,1,3
405891,5,1,1,4,23,1,13,13,1,1,0,0,1,15,5,2,5
405895,6,3,1,5,58,-1,7,9,1,1,3,0,2,25,1,2,1
405897,5,4,4,4,40,-1,11,12,1,4,0,2,1,21,4,1,1
405902,5,1,5,3,81,-1,7,10,5,1,3,0,2,1,1,3,1
405904,7,3,4,7,34,-1,14,13,1,1,0,2,2,22,6,1,1
405905,5,3,2,6,37,-1,14,14,7,1,1,2,2,28,6,2,1
405909,7,0,6,1,51,2,11,-1,1,1,1,0,2,11,4,1,2
405911,7,1,2,6,50,2,13,-1,1,1,2,1,1,22,5,1,3
405917,1,0,2,5,25,2,14,-1,1,1,1,0,1,14,6,3,5
405918,6,2,1,4,37,1,13,13,1,1,3,1,2,23,5,3,3
405922,5,0,1,4,41,2,14,-1,1,1,1,0,1,18,6,3,5
405923,5,0,1,6,55,2,12,-1,1,1,0,0,2,19,4,2,3
405925,7,1,3,7,70,2,9,-1,5,1,1,0,1,5,2,4,4
405931,7,1,2,3,55,2,9,-1,6,1,1,1,3,2,2,1,3
405933,0,0,6,3,20,2,10,-1,1,1,2,0,1,5,3,3,5
405935,7,1,2,5,62,-1,11,12,5,1,1,0,2,15,4,3,1
405937,6,1,1,4,72,1,9,9,5,1,1,0,2,-9,2,2,5
405939,0,0,4,4,53,2,12,-1,1,1,0,0,1,11,4,1,3
405941,7,2,1,5,53,-1,9,10,1,1,1,0,1,23,2,2,1
405952,7,1,1,4,79,-1,13,13,5,1,1,0,3,-9,5,2,1
405955,7,3,5,-9,51,-1,14,14,1,4,0,2,1,25,6,1,1
405958,3,0,4,7,40,1,9,13,1,1,1,0,4,9,2,3,5
405959,7,3,6,1,60,-1,6,4,7,1,1,0,1,3,1,1,1
405960,5,0,6,2,68,2,8,-1,5,1,1,0,2,6,1,3,2
405961,7,0,4,4,41,1,9,9,1,1,1,0,1,7,2,4,5
405965,7,1,2,6,31,-1,14,13,1,1,1,0,1,15,6,3,1
405967,7,3,4,4,31,2,10,-1,4,1,1,3,4,2,3,3,5
405969,5,2,7,7,38,2,10,-1,6,4,3,1,1,7,3,4,5
405970,7,1,3,2,57,2,7,-1,7,1,-9,0,4,-9,1,1,2
405971,1,1,2,5,32,-1,12,13,1,4,0,0,2,25,4,2,1
405972,7,1,2,5,76,-9,14,-1,5,1,0,0,3,28,6,3,
405973,7,3,2,5,51,-1,15,16,1,1,1,2,2,27,6,1,1
405980,7,0,2,5,90,2,9,-1,5,1,2,0,3,18,2,2,2
405982,7,1,1,5,59,2,13,-1,1,1,1,0,3,15,5,2,5
405984,5,5,1,7,38,-1,9,6,7,1,4,4,2,21,2,1,1
405985,5,1,2,6,75,2,9,-1,5,1,3,0,3,7,2,1,2
405990,7,1,2,7,68,-1,8,4,5,1,1,0,4,3,1,1,1
405994,5,1,4,3,77,-1,8,9,5,4,0,0,3,3,1,1,1
405998,7,3,3,7,27,1,10,9,6,1,1,1,1,2,3,3,5
406001,6,0,3,6,42,2,14,-1,1,1,1,0,2,21,6,3,3
406002,7,1,1,4,64,-1,13,14,5,1,1,0,3,13,5,2,1
406004,7,1,4,7,49,2,11,-1,6,1,0,0,3,4,4,1,5
406005,7,1,4,5,78,-1,9,11,5,1,1,0,3,21,2,1,1
406013,7,1,3,6,67,-1,13,13,5,1,1,0,3,20,5,1,1
406016,5,1,5,4,42,1,13,13,2,1,0,0,2,26,5,3,5
406017,7,4,1,5,52,-1,13,13,1,1,1,0,2,25,5,2,1
406018,2,2,3,5,51,-1,9,8,1,1,1,0,1,14,2,3,1
406022,7,3,2,6,31,2,13,-1,1,1,0,0,2,25,5,1,5
406023,7,3,1,6,24,-1,10,5,7,1,1,1,1,15,3,2,1
406030,7,1,3,5,78,-1,13,14,5,1,2,0,2,28,5,1,1
406032,7,0,2,5,65,2,13,-1,1,1,1,0,3,13,5,1,5
406035,7,1,4,1,48,-1,10,9,1,1,0,0,2,7,3,1,1
406041,7,1,2,6,58,-1,12,14,1,1,1,0,2,24,4,2,1
406042,7,0,2,6,88,2,9,-1,5,1,3,0,3,5,2,1,2
406043,3,4,4,7,73,2,10,-1,5,1,1,1,2,17,3,1,2
406044,7,0,3,6,34,2,14,-1,1,1,1,0,2,12,6,4,5
406045,4,2,4,7,33,2,12,-1,4,1,1,1,2,3,4,1,3
406052,7,0,3,1,72,2,10,-1,5,1,1,0,3,9,3,3,2
406054,7,1,5,2,60,-1,8,10,1,1,1,0,1,9,1,1,1
406058,3,5,1,6,35,-1,10,7,1,1,1,2,3,13,3,2,1
406060,7,5,3,6,47,-1,13,13,5,1,1,2,2,27,5,1,1
406066,0,1,6,4,61,-1,4,11,1,4,0,0,2,-5,1,2,1
406070,7,1,4,6,68,1,13,13,1,1,2,0,1,26,5,1,5
406073,4,4,1,4,43,-1,13,11,1,4,3,2,2,22,5,2,1
406076,7,5,1,4,64,-1,9,9,5,1,2,2,2,-9,2,3,1
406080,4,1,2,7,60,2,10,-1,6,1,1,0,3,2,3,1,3
406081,7,0,1,6,40,1,13,9,6,1,1,0,1,3,5,2,3
406082,5,2,3,6,60,-1,14,14,1,1,1,0,3,28,6,1,1
406084,2,4,1,5,32,-1,13,13,7,1,1,3,3,15,5,3,1
406094,3,3,1,6,43,-1,13,14,1,1,3,1,1,26,5,3,1
406096,1,1,4,7,25,2,13,-1,1,4,0,0,3,17,5,1,5
406098,5,2,1,7,63,2,10,-1,6,1,1,0,1,2,3,3,3
406101,5,2,6,2,56,-1,13,13,2,4,0,1,1,7,5,3,1
406102,3,4,6,5,38,2,9,-1,1,1,0,2,1,4,2,1,4
406104,7,2,1,7,66,-1,10,14,5,1,1,0,3,24,3,1,1
406105,6,1,3,5,80,-1,12,14,5,1,1,0,3,20,4,1,1
406108,7,1,2,7,56,1,10,10,4,4,0,0,4,11,3,3,3
406110,7,0,1,5,58,2,12,-1,1,1,3,0,1,15,4,2,3
406112,7,0,6,1,62,1,8,14,5,4,1,0,1,2,1,2,2
406114,7,1,1,5,61,-1,10,9,1,1,3,2,2,24,3,2,1
406118,3,4,1,7,29,1,11,13,7,1,1,1,1,11,4,1,5
